,Real price,DNN 1,DNN 2,DNN 3,DNN 4,DNN Ensemble,Lasso 56,Lasso 84,Lasso 1092,Lasso 1456,Lasso Ensemble
2016-07-11 00:00:00,20.6,25.35759925842285,24.6627140045166,24.60930633544922,26.38930892944336,25.254732131958008,24.8821,25.5087,24.6668,24.8899,24.986874999999998
2016-07-11 01:00:00,20.56,22.63474464416504,21.64141082763672,22.514963150024414,24.400426864624023,22.79788637161255,21.6984,22.5853,21.6938,22.0926,22.017525
2016-07-11 02:00:00,21.08,20.94232177734375,19.931303024291992,20.9321346282959,22.737062454223636,21.13570547103882,20.5638,21.2157,19.8885,20.4469,20.528725
2016-07-11 03:00:00,19.96,19.371150970458984,17.87213706970215,19.823610305786133,21.148197174072266,19.553773880004883,18.5337,19.2294,17.9992,18.4342,18.549125
2016-07-11 04:00:00,19.77,19.257747650146484,17.718914031982422,19.802330017089844,21.26422500610352,19.510804176330566,18.4538,19.3008,19.053,19.164,18.9929
2016-07-11 05:00:00,22.1,22.46831703186035,21.86874771118164,22.53702545166016,23.937259674072266,22.702837467193604,21.5832,21.4936,21.6272,21.947,21.662750000000003
2016-07-11 06:00:00,27.67,31.626495361328125,32.54971694946289,31.14646339416504,32.194686889648445,31.879340648651123,28.9598,29.5262,30.5913,30.9643,30.010400000000004
2016-07-11 07:00:00,32.03,39.58195114135742,40.72715759277344,37.92276382446289,40.311561584472656,39.6358585357666,36.1227,35.7315,38.7126,39.5446,37.52785
2016-07-11 08:00:00,32.94,42.98515319824219,40.98225402832031,39.20954895019531,42.12725067138672,41.32605171203613,39.5319,38.2628,40.3154,41.1001,39.80255
2016-07-11 09:00:00,29.95,40.3168830871582,39.27083206176758,36.13718795776367,38.25282669067383,38.49443244934082,35.0863,34.9649,36.9669,38.0394,36.264375
2016-07-11 10:00:00,26.28,39.0185775756836,37.18005752563477,33.979331970214844,36.06167602539063,36.559910774230964,33.808,32.0912,34.7524,36.5242,34.29395
2016-07-11 11:00:00,24.91,38.86827087402344,36.37099838256836,33.436954498291016,35.71718978881836,36.09835338592529,32.9124,28.1775,35.0939,36.9274,33.2778
2016-07-11 12:00:00,22.09,35.45353317260742,33.02876663208008,30.295886993408203,32.19488525390625,32.74326801300049,29.5979,27.6626,31.3961,33.1276,30.44605
2016-07-11 13:00:00,20.4,33.39586639404297,31.609100341796875,28.76565933227539,31.55648422241211,31.331777572631836,28.4701,26.7137,29.0629,30.4701,28.6792
2016-07-11 14:00:00,20.08,31.60698318481445,30.03042411804199,27.65398597717285,30.33383560180664,29.906307220458984,27.6161,25.8076,27.6235,29.0955,27.535675
2016-07-11 15:00:00,20.34,30.276954650878906,29.32351303100586,27.994049072265625,29.71778678894043,29.328075885772705,27.3969,26.1138,27.6225,29.1934,27.58165
2016-07-11 16:00:00,22.23,30.02503204345703,29.478286743164066,28.42742919921875,29.48676681518555,29.354378700256348,26.5639,25.7612,27.4357,28.9448,27.1764
2016-07-11 17:00:00,25.45,32.275108337402344,31.063617706298828,31.124685287475586,30.918685913085934,31.345524311065674,28.0343,27.8296,29.8887,31.0271,29.194925
2016-07-11 18:00:00,28.8,34.33673477172852,34.14245986938477,34.758941650390625,33.11557006835937,34.08842658996582,31.4691,31.2185,32.2573,32.6013,31.88655
2016-07-11 19:00:00,31.25,36.97375869750977,36.58667755126953,37.30948257446289,35.7518196105957,36.65543460845947,33.9525,33.4554,33.8553,34.0096,33.8182
2016-07-11 20:00:00,31.48,35.991119384765625,36.09786605834961,35.571807861328125,35.90457534790039,35.89134216308594,32.9309,34.44,34.3312,34.2033,33.97635
2016-07-11 21:00:00,30.02,35.100265502929695,35.82006454467773,33.604400634765625,34.983699798583984,34.87710762023926,30.5492,31.0221,33.3357,33.0297,31.984175
2016-07-11 22:00:00,28.5,34.543838500976555,34.388595581054695,31.7550048828125,34.01036834716797,33.67445182800293,30.1124,29.528,32.3671,32.7354,31.185724999999998
2016-07-11 23:00:00,26.97,29.27166175842285,29.69328117370605,27.27506446838379,29.77306938171387,29.00326919555664,25.4201,25.1927,28.3507,28.6772,26.910175
2016-07-12 00:00:00,25.09,24.78619956970215,26.682315826416016,25.45538902282715,26.703920364379886,25.9069561958313,24.7319,24.2891,25.7655,25.7993,25.14645
2016-07-12 01:00:00,23.98,23.69030570983887,25.2937126159668,23.88104248046875,25.60199546813965,24.616764068603516,22.7734,23.279,24.4164,24.2439,23.678175
2016-07-12 02:00:00,22.39,23.051612854003906,24.42521858215332,22.975852966308594,24.226398468017575,23.66977071762085,21.7074,21.8954,23.8244,23.4649,22.723025
2016-07-12 03:00:00,22.59,22.40813446044922,23.615617752075195,22.17720603942871,23.25514030456543,22.86402463912964,20.795,21.3209,23.2425,22.6558,22.00355
2016-07-12 04:00:00,22.58,23.05558013916016,24.3914852142334,22.68569374084473,23.40250015258789,23.383814811706543,20.9619,21.0932,23.4536,23.0766,22.146325
2016-07-12 05:00:00,24.51,24.26296806335449,25.624786376953125,24.685535430908203,25.10616874694824,24.919864654541016,22.8273,23.5236,24.1567,23.9301,23.609424999999998
2016-07-12 06:00:00,28.53,29.414175033569336,31.76755714416504,31.38479423522949,30.215200424194336,30.69543170928955,28.9097,29.8741,29.1272,28.985,29.224
2016-07-12 07:00:00,33.63,36.97370147705078,37.43868255615234,37.894508361816406,36.063777923583984,37.09266757965088,36.2868,37.3055,36.1116,35.4538,36.289425
2016-07-12 08:00:00,34.94,39.1355094909668,39.79096221923828,39.88009643554688,37.61907958984375,39.106411933898926,39.0618,39.3737,36.6579,37.1534,38.061699999999995
2016-07-12 09:00:00,31.98,37.41053009033203,37.1512336730957,37.68489074707031,35.354549407958984,36.90030097961426,36.5633,36.9991,35.3619,34.9792,35.975874999999995
2016-07-12 10:00:00,31.96,35.71513748168945,34.48037338256836,35.72795867919922,33.33940887451172,34.81571960449219,34.5426,35.7627,33.7952,33.2171,34.32940000000001
2016-07-12 11:00:00,32.7,35.649818420410156,33.03928375244141,35.27262878417969,32.702579498291016,34.166077613830566,33.905,35.6006,34.0851,33.7554,34.336525
2016-07-12 12:00:00,31.44,33.92528533935547,31.55578804016113,33.097667694091804,31.21090507507324,32.44741153717041,30.6234,32.7355,31.653,31.1772,31.547275
2016-07-12 13:00:00,29.99,32.84340286254883,30.006311416625977,31.90025329589844,30.480079650878906,31.307511806488037,28.6398,31.3583,30.8601,29.9793,30.209374999999998
2016-07-12 14:00:00,30.22,31.7719841003418,29.390544891357425,30.99942779541016,30.29770851135254,30.614916324615482,27.5264,32.046,30.2862,29.1059,29.741124999999997
2016-07-12 15:00:00,30.42,31.30153083801269,29.422277450561523,30.53625297546387,30.908185958862305,30.542061805725098,28.4014,31.9021,31.3688,30.1298,30.450525000000003
2016-07-12 16:00:00,30.32,31.17274284362793,30.01824188232422,31.09255409240723,31.65320014953613,30.984184741973877,28.8042,30.3284,32.6754,31.359,30.79175
2016-07-12 17:00:00,31.91,33.42535400390625,32.44545745849609,33.22793197631836,34.39264678955078,33.37284755706787,31.5459,33.2665,35.7035,35.2084,33.93107499999999
2016-07-12 18:00:00,33.03,36.47442626953125,36.636573791503906,36.79952621459961,37.81749725341797,36.932005882263184,34.2548,35.4969,38.6808,37.6726,36.526275
2016-07-12 19:00:00,33.61,36.98343276977539,38.7059440612793,38.4007568359375,38.46635055541992,38.13912105560303,36.6721,36.4571,39.0543,38.6412,37.706175
2016-07-12 20:00:00,33.06,36.42653274536133,38.21884536743164,37.91290283203125,36.54851531982422,37.27669906616211,35.5758,35.4231,36.7578,36.4549,36.0529
2016-07-12 21:00:00,33.67,34.901599884033196,37.34927368164063,36.49136734008789,35.839874267578125,36.14552879333496,33.0683,33.958,35.4001,35.608,34.5086
2016-07-12 22:00:00,33.38,33.937583923339844,36.13970184326172,35.88739013671875,35.91849136352539,35.470791816711426,31.4758,33.203,35.7452,36.3123,34.184075
2016-07-12 23:00:00,30.84,30.22944450378418,30.75031471252441,30.54928207397461,31.12089538574219,30.662484169006348,27.7392,28.9584,31.2215,31.0554,29.743625
2016-07-13 00:00:00,27.95,28.15077781677246,27.54231071472168,27.03900146484375,28.20619201660156,27.734570503234863,29.1448,28.3152,28.3353,28.1342,28.482374999999998
2016-07-13 01:00:00,27.16,26.668630599975586,26.30552673339844,25.56076240539551,26.895862579345703,26.35769557952881,26.16,25.0565,26.9835,26.6472,26.211799999999997
2016-07-13 02:00:00,26.05,25.49685859680176,25.04180145263672,24.67843246459961,25.68115043640137,25.224560737609863,24.6892,27.1496,26.103,25.5188,25.86515
2016-07-13 03:00:00,25.0,24.57811164855957,24.51915740966797,23.75803565979004,25.103694915771484,24.489749908447266,23.5519,24.0017,25.5782,24.6294,24.4403
2016-07-13 04:00:00,25.1,25.08311653137207,24.43613052368164,24.034048080444336,25.53596115112305,24.772314071655273,23.1759,23.2329,25.9747,24.7917,24.293799999999997
2016-07-13 05:00:00,26.18,26.531599044799805,26.421911239624023,25.44783973693848,26.71796989440918,26.27982997894287,24.0235,24.9704,26.9972,25.9504,25.485374999999998
2016-07-13 06:00:00,31.85,31.45940399169922,31.61334609985352,31.663990020751953,31.448659896850586,31.54635000228882,30.4931,30.8033,31.6327,30.494,30.855775
2016-07-13 07:00:00,34.94,37.472572326660156,38.57072067260742,37.82172775268555,37.64265441894531,37.87691879272461,35.3433,36.2922,38.0616,37.7955,36.87315
2016-07-13 08:00:00,40.42,39.86251449584961,40.59162902832031,40.13908386230469,39.489402770996094,40.020657539367676,38.4064,37.948,39.3776,39.6592,38.8478
2016-07-13 09:00:00,40.62,38.52717208862305,38.7559814453125,37.49114990234375,37.106666564941406,37.970242500305176,38.1097,37.242,36.6334,37.1071,37.27305
2016-07-13 10:00:00,39.36,37.027748107910156,37.21223831176758,35.25274658203125,34.959274291992195,36.11300182342529,37.146,36.4255,36.3263,36.3897,36.571875
2016-07-13 11:00:00,39.66,36.70728302001953,36.766845703125,34.31316375732422,34.527576446533196,35.57871723175049,36.9027,36.8882,36.2157,36.2598,36.566599999999994
2016-07-13 12:00:00,36.03,34.234851837158196,33.96127700805664,31.61369514465332,32.099502563476555,32.97733163833618,30.8501,36.0538,34.9509,34.8041,34.164725000000004
2016-07-13 13:00:00,36.05,32.647884368896484,32.195709228515625,30.353782653808594,31.129867553710934,31.58181095123291,27.2434,38.9046,33.4329,33.3198,33.22517499999999
2016-07-13 14:00:00,35.36,31.860971450805664,30.437503814697266,29.411481857299805,30.31804084777832,30.506999492645264,25.5612,32.4716,32.2007,31.9982,30.557924999999997
2016-07-13 15:00:00,32.87,31.368200302124023,29.951595306396484,29.13376617431641,30.0870361328125,30.135149478912354,26.1488,30.6241,31.9961,31.6578,30.106700000000004
2016-07-13 16:00:00,31.94,31.49469757080078,29.901599884033203,29.5767822265625,30.74631118774414,30.429847717285156,27.821,30.6347,31.2613,31.3356,30.26315
2016-07-13 17:00:00,32.94,33.28766632080078,31.742618560791016,32.286582946777344,33.08005523681641,32.59923076629639,31.0864,30.9591,32.4042,33.1182,31.891975000000002
2016-07-13 18:00:00,34.22,35.6307487487793,34.85150146484375,35.3453254699707,35.824127197265625,35.412925720214844,32.6594,34.0379,35.4145,35.8176,34.48235
2016-07-13 19:00:00,35.06,35.90894317626953,36.09944915771485,37.32423782348633,36.16240310668945,36.37375831604004,34.918,35.1259,35.6703,36.5753,35.572375
2016-07-13 20:00:00,33.01,34.65163040161133,34.43805313110352,35.70197296142578,33.87588882446289,34.66688632965088,34.6419,35.6379,34.7341,34.6616,34.918875
2016-07-13 21:00:00,30.81,33.007179260253906,33.19189453125,34.12708282470703,32.29465103149414,33.15520191192627,32.8342,34.5035,33.6334,33.5262,33.624325
2016-07-13 22:00:00,31.4,32.702335357666016,32.76663589477539,33.247100830078125,31.960792541503906,32.66921615600586,33.4699,32.9401,32.957,33.7871,33.288525
2016-07-13 23:00:00,27.86,29.179168701171875,28.802106857299805,28.70478057861328,28.39797401428223,28.771007537841797,31.0648,29.8541,29.7565,29.9349,30.152575
2016-07-14 00:00:00,23.46,26.359344482421875,26.64535713195801,25.68585777282715,26.184579849243164,26.21878480911255,25.1543,24.5153,25.9666,26.0178,25.4135
2016-07-14 01:00:00,23.24,24.95871162414551,24.777042388916016,24.277034759521484,24.42552375793457,24.609578132629395,23.3598,23.0721,24.3782,24.2535,23.765900000000002
2016-07-14 02:00:00,22.1,23.73859786987305,23.466707229614254,22.777421951293945,23.26837539672852,23.31277561187744,22.0196,21.8043,23.2665,22.772,22.465600000000002
2016-07-14 03:00:00,21.83,23.13143920898437,22.2717399597168,21.80396842956543,22.40657997131348,22.40343189239502,20.901,20.6517,21.9855,21.636,21.29355
2016-07-14 04:00:00,21.06,23.01047706604004,22.93759155273437,22.157346725463867,22.695037841796875,22.70011329650879,20.4263,20.3823,21.885,21.7424,21.109
2016-07-14 05:00:00,22.05,23.84861183166504,24.02143859863281,23.50672912597656,23.667957305908203,23.761184215545654,22.2831,22.119,23.1139,23.0394,22.63885
2016-07-14 06:00:00,24.06,28.18936538696289,28.48789405822754,28.09487724304199,27.58930587768555,28.090360641479492,28.2179,28.2353,27.8963,27.7211,28.017649999999996
2016-07-14 07:00:00,29.42,34.289352416992195,35.29926300048828,33.82640838623047,33.07489013671875,34.12247848510742,34.5452,34.6247,33.5283,34.233,34.2328
2016-07-14 08:00:00,32.05,36.3643684387207,37.7894401550293,36.32526016235352,35.08398056030273,36.39076232910156,37.4239,37.3049,35.1739,35.396,36.324675
2016-07-14 09:00:00,31.02,33.72338104248047,36.100013732910156,34.269515991210945,32.77234649658203,34.2163143157959,35.3441,33.9413,32.0673,32.2376,33.397575
2016-07-14 10:00:00,29.8,32.419544219970696,34.596893310546875,32.62775421142578,31.09992790222168,32.68602991104126,31.7687,30.934,30.7723,31.4279,31.225724999999997
2016-07-14 11:00:00,30.43,32.431838989257805,34.1182861328125,31.76105690002441,30.192033767700195,32.12580394744873,30.336,29.3,29.961,30.9793,30.144074999999997
2016-07-14 12:00:00,27.58,29.737701416015625,32.305458068847656,29.063810348510746,27.54705047607422,29.66350507736206,27.285,26.717,27.8915,28.9438,27.709324999999996
2016-07-14 13:00:00,25.06,28.307621002197266,30.33658599853516,27.17976379394531,25.91835975646973,27.935582637786865,25.4523,25.5852,26.4345,26.9805,26.113125000000004
2016-07-14 14:00:00,22.54,27.21051979064941,28.51252365112305,26.3276481628418,24.43385887145996,26.621137619018555,24.736,24.7641,25.1723,25.4743,25.036675000000002
2016-07-14 15:00:00,20.65,26.85091209411621,27.41366577148437,25.79527473449707,24.207937240600586,26.06694746017456,24.7285,21.3468,24.2217,24.506,23.70075
2016-07-14 16:00:00,20.66,26.526071548461914,27.77545166015625,25.970518112182614,24.297740936279297,26.14244556427002,25.0594,25.1161,23.3297,23.7376,24.3107
2016-07-14 17:00:00,22.09,27.89864730834961,29.08770751953125,28.088930130004886,26.28553771972656,27.840205669403076,26.7788,26.915,24.327,24.5979,25.654674999999997
2016-07-14 18:00:00,25.74,29.33779144287109,29.935338973999023,29.769630432128906,27.741289138793945,29.196012496948242,30.211,29.759,24.9016,25.01,27.4704
2016-07-14 19:00:00,28.95,31.317344665527344,30.14995574951172,31.072423934936523,28.576778411865234,30.279125690460205,32.4075,32.6535,25.9467,26.1996,29.301825
2016-07-14 20:00:00,27.93,30.01477813720703,30.1119384765625,30.67025947570801,27.569692611694336,29.59166717529297,31.2926,30.8331,25.9309,27.2638,28.8301
2016-07-14 21:00:00,25.65,28.94205665588379,29.34795379638672,29.29834747314453,26.767396926879886,28.58893871307373,29.2506,29.8809,25.9254,26.1975,27.8136
2016-07-14 22:00:00,25.56,29.48673820495605,28.91574478149414,28.339229583740234,27.19292259216309,28.48365879058838,29.4843,28.888,27.2874,28.2836,28.485825
2016-07-14 23:00:00,21.85,26.189191818237305,25.746618270874023,24.849294662475586,24.33461570739746,25.279930114746094,25.6467,25.1007,23.6297,23.605,24.495525
2016-07-15 00:00:00,18.92,21.279041290283203,20.715463638305664,21.652584075927734,21.642621994018555,21.32242774963379,21.1455,19.7321,20.6784,20.7501,20.576525
2016-07-15 01:00:00,19.87,19.345102310180664,18.927461624145508,20.175521850585934,19.91324234008789,19.59033203125,19.9192,19.8413,18.8317,18.5134,19.276400000000002
2016-07-15 02:00:00,17.02,17.89175033569336,17.99962615966797,19.2603759765625,18.387435913085934,18.38479709625244,18.5104,18.6849,17.3674,17.1701,17.933200000000003
2016-07-15 03:00:00,13.16,16.797958374023438,17.29307746887207,18.180694580078125,17.191238403320312,17.365742206573486,17.6199,18.2393,16.2887,16.196,17.085975
2016-07-15 04:00:00,15.06,17.15127944946289,17.093206405639652,18.493335723876953,17.529998779296875,17.566955089569092,17.3842,18.1064,16.3913,16.8079,17.17245
2016-07-15 05:00:00,18.88,18.9128532409668,19.172563552856445,19.93714714050293,19.310977935791016,19.333385467529297,20.2592,20.5804,18.8948,18.605,19.584850000000003
2016-07-15 06:00:00,23.44,23.95377540588379,23.866596221923828,25.538555145263672,24.281665802001953,24.41014814376831,26.5865,25.1231,23.7266,24.0947,24.882725
2016-07-15 07:00:00,29.08,29.04908943176269,28.56324577331543,30.45211982727051,29.046640396118164,29.2777738571167,32.4653,33.7369,29.055,30.0392,31.3241
2016-07-15 08:00:00,30.08,30.30650329589844,30.057151794433594,31.879253387451172,29.749370574951172,30.498069763183594,35.3982,35.2892,29.45,30.4039,32.635325
2016-07-15 09:00:00,31.82,28.172029495239254,27.79283142089844,29.17768478393555,27.102333068847656,28.061219692230225,32.041,32.0541,27.7385,28.6135,30.111775
2016-07-15 10:00:00,29.94,26.80343818664551,25.78067398071289,28.056827545166016,24.857576370239254,26.374629020690918,28.8915,27.7532,27.257,28.4873,28.097250000000003
2016-07-15 11:00:00,29.73,26.75159454345703,25.30621337890625,27.65337181091309,25.021869659423828,26.18326234817505,28.0176,26.0831,27.7213,28.7246,27.63665
2016-07-15 12:00:00,27.39,24.12095642089844,23.67022705078125,25.39096069335937,23.35032844543457,24.133118152618408,25.801,23.8365,25.8487,26.2539,25.435025
2016-07-15 13:00:00,23.8,22.41297912597656,22.68230628967285,24.018354415893555,22.383516311645508,22.87428903579712,24.2438,22.8647,24.6982,24.6483,24.113750000000003
2016-07-15 14:00:00,22.93,21.949546813964844,21.698339462280273,22.858726501464844,22.481801986694336,22.247103691101074,22.9328,22.2478,23.9437,23.3275,23.11295
2016-07-15 15:00:00,22.02,22.468017578125,22.23371124267578,22.76661872863769,23.195941925048828,22.666072368621826,23.4405,23.05,23.0087,22.9131,23.103075
2016-07-15 16:00:00,22.82,22.61255645751953,22.6243953704834,23.447044372558594,24.01049613952637,23.173623085021973,24.2966,23.4385,22.6418,23.2627,23.4099
2016-07-15 17:00:00,27.71,25.11969947814941,25.36400985717773,26.128536224365234,27.08199691772461,25.923560619354248,26.0511,25.8603,24.6052,25.2057,25.430574999999997
2016-07-15 18:00:00,31.92,29.482465744018555,28.86596488952637,30.26706695556641,30.29032897949219,29.72645664215088,29.9227,30.3026,28.527,28.9674,29.429925
2016-07-15 19:00:00,34.67,32.648494720458984,31.328523635864254,31.39672660827637,32.59315872192383,31.99172592163086,31.7976,32.1534,32.1841,31.7732,31.977075
2016-07-15 20:00:00,32.73,32.00430679321289,31.43947410583496,32.05436325073242,32.15316772460937,31.912827968597412,30.9949,31.73,32.4302,32.0262,31.795325000000002
2016-07-15 21:00:00,32.25,31.15226173400879,31.09109687805176,31.599498748779297,31.590591430664066,31.358362197875977,30.0223,30.3417,32.8771,32.2694,31.377625000000002
2016-07-15 22:00:00,34.94,31.097272872924805,30.8594913482666,30.82704734802246,32.005565643310554,31.197344303131104,31.187,31.6086,32.9182,32.9428,32.16415
2016-07-15 23:00:00,33.78,27.571516036987305,27.167760848999023,27.35524940490723,29.11727905273437,27.802951335906982,27.7685,28.0651,29.3278,29.0033,28.541175
2016-07-16 00:00:00,27.53,28.433385848999023,26.721925735473636,27.31359100341797,28.53034210205078,27.74981117248535,26.8376,26.9965,29.8865,29.9874,28.427
2016-07-16 01:00:00,23.82,25.93954658508301,23.53314018249512,25.177364349365234,26.446630477905273,25.274170398712158,26.7599,23.799,26.5954,27.2002,26.088624999999997
2016-07-16 02:00:00,23.0,24.38641929626465,22.249927520751953,24.146690368652344,25.466323852539066,24.062340259552002,24.253,22.6462,25.507,25.2964,24.425649999999997
2016-07-16 03:00:00,22.0,22.829484939575195,21.134721755981445,23.382102966308594,24.53595733642578,22.970566749572754,22.4622,21.4424,24.2218,24.1146,23.06025
2016-07-16 04:00:00,21.91,22.59709167480469,20.934349060058594,23.47277069091797,24.198766708374023,22.80074453353882,21.879,20.6185,23.8089,23.409,22.428849999999997
2016-07-16 05:00:00,21.79,22.391887664794922,20.47275161743164,23.262393951416016,23.38229942321777,22.377333164215088,20.8574,21.7225,23.0694,22.8356,22.121225
2016-07-16 06:00:00,22.01,23.192485809326172,20.485395431518555,24.45914459228516,23.102678298950195,22.80992603302002,22.3458,22.2643,23.3839,21.6063,22.400075
2016-07-16 07:00:00,22.47,25.147905349731445,21.871578216552734,26.50210189819336,25.932392120361328,24.863494396209717,25.4318,24.8547,24.9012,23.5099,24.674400000000002
2016-07-16 08:00:00,23.34,27.499866485595703,24.997404098510746,28.503536224365234,28.294546127319336,27.323838233947754,27.1449,26.1475,27.0254,26.1893,26.626775000000002
2016-07-16 09:00:00,22.96,28.4029483795166,25.807270050048828,29.251689910888672,28.272912979125977,27.93370532989502,26.3594,26.0174,29.6979,28.5099,27.646150000000002
2016-07-16 10:00:00,21.99,28.23753929138184,25.928977966308594,28.76472091674805,28.001035690307614,27.733068466186523,26.0333,24.222,29.4413,28.7907,27.121825
2016-07-16 11:00:00,21.93,28.41120719909668,25.72593688964844,28.41857719421387,28.00177383422852,27.639373779296875,26.3802,23.8645,29.2548,28.9484,27.111975
2016-07-16 12:00:00,22.89,26.350664138793945,24.36466789245605,26.99380874633789,26.075653076171875,25.94619846343994,25.1708,21.7002,27.4065,27.4577,25.4338
2016-07-16 13:00:00,21.98,23.655193328857425,21.2027530670166,24.740346908569336,23.2707576751709,23.217262744903564,22.769,20.6713,24.8192,24.7618,23.255325
2016-07-16 14:00:00,21.93,22.32377815246582,18.588239669799805,23.32233619689941,21.783796310424805,21.50453758239746,20.2224,19.3773,22.6869,22.4248,21.17785
2016-07-16 15:00:00,22.21,21.969099044799805,17.661251068115234,22.58657646179199,21.045629501342773,20.81563901901245,19.5166,19.2918,22.0278,21.6489,20.621275
2016-07-16 16:00:00,23.36,23.347740173339844,19.019811630249023,22.94747543334961,21.559642791748047,21.71866750717163,20.646,19.9939,22.9587,22.9128,21.62785
2016-07-16 17:00:00,25.38,26.23638343811035,22.20487403869629,26.280384063720703,24.781158447265625,24.875699996948242,24.8579,24.7462,25.3497,25.3348,25.07215
2016-07-16 18:00:00,30.3,30.65451812744141,27.30686187744141,30.79784965515137,28.91044044494629,29.41741752624512,28.4773,27.9056,30.7731,29.442,29.149500000000003
2016-07-16 19:00:00,31.92,32.49010467529297,30.42166519165039,32.45082855224609,30.237682342529297,31.400070190429688,31.0611,30.7326,32.4875,32.0649,31.586525
2016-07-16 20:00:00,30.61,31.960657119750977,30.14933204650879,32.094425201416016,30.144062042236328,31.087119102478027,30.581,30.9125,31.846,30.7329,31.0181
2016-07-16 21:00:00,30.99,30.97279357910156,30.370569229125977,31.669639587402344,30.13263702392578,30.786409854888916,29.5298,29.6771,31.0626,30.0285,30.0745
2016-07-16 22:00:00,32.16,31.5904483795166,31.76237487792969,32.54240036010742,31.52853775024414,31.855940341949463,30.6608,31.2266,31.7403,31.507,31.283675000000002
2016-07-16 23:00:00,27.78,27.6854190826416,27.06817626953125,29.10692405700684,28.23391532897949,28.023608684539795,29.084,27.9801,28.6673,28.4544,28.54645
2016-07-17 00:00:00,24.53,24.34950065612793,23.45132064819336,24.143707275390625,24.54302024841309,24.12188720703125,23.0475,23.9498,24.4528,24.2434,23.923375
2016-07-17 01:00:00,21.04,21.41423225402832,20.326374053955078,21.868465423583984,21.7761344909668,21.346301555633545,20.1436,21.19,21.2716,21.088,20.9233
2016-07-17 02:00:00,21.03,20.17449188232422,18.854581832885746,20.46957397460937,20.06521415710449,19.890965461730957,19.6324,20.1946,20.214,19.5907,19.907925
2016-07-17 03:00:00,20.17,18.592618942260746,17.610633850097656,19.30013084411621,18.24566078186035,18.43726110458374,18.53,19.293,19.0372,18.1226,18.7457
2016-07-17 04:00:00,19.57,18.39389419555664,17.174123764038086,18.9838809967041,17.75113868713379,18.075759410858154,18.2522,18.8608,18.5777,17.7555,18.36155
2016-07-17 05:00:00,19.4,18.111286163330078,16.549325942993164,18.13396453857422,17.759424209594727,17.638500213623047,17.7479,18.8904,17.1475,16.9871,17.693225
2016-07-17 06:00:00,19.01,17.669923782348633,15.681344985961914,17.237668991088867,17.176488876342773,16.941356658935547,19.9518,18.976,15.4655,13.9088,17.075525
2016-07-17 07:00:00,20.96,18.9848690032959,15.96092128753662,18.367733001708984,17.95208740234375,17.816402673721313,18.0191,20.6811,14.8215,12.9461,16.61695
2016-07-17 08:00:00,21.13,21.17425537109375,18.19171524047852,19.654022216796875,19.87081718444824,19.722702503204346,21.69,21.8741,16.8629,15.7389,19.041475
2016-07-17 09:00:00,22.3,22.314115524291992,18.596227645874023,20.75624656677246,20.369600296020508,20.509047508239746,19.9191,22.2408,18.602,17.1729,19.4837
2016-07-17 10:00:00,20.77,21.765277862548828,17.987154006958008,20.157203674316406,18.94761276245117,19.714312076568604,18.5677,20.3088,19.0106,18.2526,19.034925
2016-07-17 11:00:00,21.99,22.86446189880371,18.4205265045166,21.004722595214844,19.027990341186523,20.32942533493042,19.4216,18.9379,21.8233,21.0732,20.314
2016-07-17 12:00:00,21.03,21.09500503540039,17.17641258239746,20.07677459716797,17.71681022644043,19.016250610351562,19.0336,19.2123,19.6478,18.3157,19.052349999999997
2016-07-17 13:00:00,16.19,18.81666374206543,14.338191032409668,17.423847198486328,15.457799911499025,16.509125471115112,16.915,16.8894,16.9992,14.8736,16.4193
2016-07-17 14:00:00,13.06,16.909561157226562,13.05997371673584,15.563974380493164,14.02982234954834,14.890832901000977,14.3982,17.0072,14.75,13.1424,14.82445
2016-07-17 15:00:00,13.06,16.28629493713379,12.612298011779785,15.843381881713867,14.162698745727539,14.726168394088745,16.7936,16.6736,13.4416,12.9108,14.954900000000002
2016-07-17 16:00:00,13.02,17.662405014038086,14.62360668182373,16.707464218139652,15.637471199035645,16.157736778259277,18.2729,17.4454,14.5734,14.3814,16.168275
2016-07-17 17:00:00,20.03,20.544775009155273,18.398096084594727,20.40192985534668,18.1433162689209,19.372029304504395,21.8762,20.7004,18.1093,18.2366,19.730625
2016-07-17 18:00:00,22.4,25.954816818237305,23.798179626464844,25.51498603820801,24.35742950439453,24.906352996826172,25.298,23.9975,24.7482,24.7488,24.698125
2016-07-17 19:00:00,27.37,29.15202522277832,27.828887939453125,28.928585052490234,29.19064140319824,28.77503490447998,28.405,29.2393,28.2275,27.6597,28.382875000000002
2016-07-17 20:00:00,28.07,29.96632957458496,29.398874282836914,30.588985443115234,29.670129776000977,29.90607976913452,29.2727,30.2229,29.5751,29.4981,29.642199999999995
2016-07-17 21:00:00,30.09,30.714984893798828,30.12946319580078,31.00274085998535,30.802629470825195,30.66245460510254,29.6931,29.7728,30.8038,30.8155,30.2713
2016-07-17 22:00:00,30.57,31.68553924560547,31.173851013183594,31.87651443481445,32.09172821044922,31.706908226013184,30.5412,31.0378,32.4777,32.9408,31.749375
2016-07-17 23:00:00,29.0,28.286392211914066,27.100250244140625,28.571443557739254,28.31189346313477,28.067494869232178,27.1868,27.3508,28.6399,28.8215,27.99975
2016-07-18 00:00:00,26.03,25.450685501098636,25.86134910583496,25.165372848510746,26.361980438232425,25.70984697341919,25.5569,25.6887,25.9886,26.3283,25.890625
